上座率(%),场均人次,票房占比(%),已上映天数,排片场次,排片占比(%),当日票房(万),当日总出票(万),当日总场次(万),出品国家,电影类别1,电影类别2,电影类别3,电影评分,男性占比(%),女性占比(%),节假日
0.031,3,0.006,22,2047,0.005,26.25,98.8,38.8,5,2,12,0,9,0.25,0.25,13
0.489,30.6,0.005,37,195,0.0005,20.58,98.8,38.8,1,18,19,0,0,0.486,0.486,13
0.059,5.6,0.004,1,885,0.002,19.14,98.8,38.8,1,9,24,25,0,0.667,0.667,13
0.046,4.6,0.004,17,934,0.002,17.99,98.8,38.8,1,2,0,0,9,0.407,0.407,13
0.009,1,0.003,1,2816,0.007,12.42,98.8,38.8,1,2,0,0,8,0.298,0.298,13
0.016,1.5,0.002,70,2049,0.005,11.58,98.8,38.8,1,8,1,14,9,0.328,0.328,13
0.034,2.8,0.002,70,946,0.002,10.65,98.8,38.8,1,1,2,12,10,0.253,0.253,13
0.006,0.7,0.002,1,2869,0.007,8.53,98.8,38.8,4,1,14,0,8,0.345,0.345,13
0.005,0.5,0.001,8,4309,0.011,7.63,98.8,38.8,1,7,1,12,0,0.301,0.301,13
0.155,13.2,0.001,29,152,0.0005,6.54,98.8,38.8,1,11,0,0,0,0.359,0.359,13
0.037,3.4,0.001,2,426,0.001,6.36,98.8,38.8,1,2,22,1,0,0.343,0.343,13
0.866,103.5,0.001,86,17,0.0005,6.15,98.8,38.8,1,2,0,0,0,0.52,0.52,13
0.023,2.2,0.001,8,635,0.001,5.39,98.8,38.8,1,2,12,0,9,0.342,0.342,13
0.017,1.5,0.001,70,713,0.001,4.37,98.8,38.8,1,1,2,0,10,0.379,0.379,13
0.005,0.5,0.0005,8,2024,0.005,3.31,98.8,38.8,1,2,0,0,0,0.373,0.373,13
0.013,1.1,0.0005,43,732,0.001,3.28,98.8,38.8,1,4,2,0,9,0.27,0.27,13
0.005,0.5,0.0005,16,1633,0.004,2.57,98.8,38.8,2,8,6,7,0,0.233,0.233,13
0.014,1.3,0.0005,16,528,0.001,2.46,98.8,38.8,1,16,17,0,0,0.39,0.39,13
